barcode,name_file1,internal_conflict_file1,name_file2,internal_conflict_file2,status
5601012011500.0,,,Mateus Rosé félszáraz rozé bor 11% 750 ml,False,only_in_file2
5709678267979.0,,,Anthon Berg csokoládé marcipánnal és pezsgőborban lévő eperrel töltve 8 db 220 g,False,only_in_file2
5711953013089.0,,,"Arla zsíros, félkemény, szeletelt gouda sajt 150 g",False,only_in_file2
5711953013102.0,,,"Arla szeletelt havarti röglyukas zsírdús, félkemény sajt 150 g",False,only_in_file2
5711953118036.0,,,Starbucks Frappuccino karamell ízű kávés tejital 250 ml,False,only_in_file2
5711953119378.0,,,Starbucks Frappuccino vanília ízű zsírszegény kávés tejital 250 ml,False,only_in_file2
5711953158483.0,,,Arla fokhagymás fűszeres friss zsíros lágy laktózmentes krémsajt 200 g,False,only_in_file2
5711953158520.0,,,"Arla friss, zsíros, lágy krémsajt hagymával és metélőhagymával 200 g",False,only_in_file2
5711953192807.0,,,Starbucks Frappuccino zsírszegény kávés tejital mézzel és karamellás ízesítéssel 250 ml,False,only_in_file2
5760466799836.0,,,Apetina krémfehérsajt olívabogyóval és fokhagymával 100 g,False,only_in_file2
5774540984452.0,,,Anthon Berg csokoládé marcipánnal és rumban lévő cseresznyével töltve 8 db 220 g,False,only_in_file2
5774540989853.0,,,Anthon Berg csokoládé marcipánnal és narancslikőrös málnával töltve 8 db 220 g,False,only_in_file2
5900020018342.0,,,"Nestlé Cookie Crisp süti formájú, csokiízű, ropogós gabonapehely 625 g",False,only_in_file2
5900020018403.0,,,"Nestlé Nesquik kakaós ízű, ropogós gabonapehely vitaminokkal és ásványi anyagokkal 625 g",False,only_in_file2
5900020018564.0,,,"Nestlé Fitness Cookies & Cream gabonapehely-szelet vitaminokkal és ásványi anyagokkal 23,5 g",False,only_in_file2
5900020025210.0,,,"Nestlé Fitness Delice fehér csokoládés gabonapehely-szelet vitaminokkal és ásványi anyagokkal 22,5 g",False,only_in_file2
5900020025579.0,,,Nestlé Lion karamellás és csokoládés ropogós gabonapehely vitaminokkal és ásványi anyagokkal 600 g,False,only_in_file2
5900020027061.0,,,"Nestlé Cini Minis ropogós fahéjas gabonapehely teljes kiőrlésű búzával, vitaminokkal és vassal 645 g",False,only_in_file2
5900020027481.0,,,"Chocapic csokiízű, ropogós gabonapehely vitaminokkal és ásványi anyagokkal 645 g",False,only_in_file2
5900020027672.0,,,Nestlé Musli Chocolate tejcsokoládés müzliszelet reggelihez 35 g,False,only_in_file2
5900020033956.0,,,"Nestlé Fitness tejcsokoládés-banános gabonapehely-szelet vitaminokkal és ásványi anyagokkal 23,5 g",False,only_in_file2
5900020043818.0,,,Nestlé Fitness Multigrain Protein Cocoa kakaós ízű gabonapehely-szelet édesítőszerrel 20 g,False,only_in_file2
5900020044150.0,,,Nestlé Fitness fehér csokoládéval szórt méz ízű gabonapehely-szelet édesítőszerrel 20 g,False,only_in_file2
5900020045829.0,,,Nestlé Trix gyümölcsös ízű ropogós gabonapehely-szelet vitaminokkal és ásványi anyagokkal 17 g,False,only_in_file2
5900020046895.0,,,"Nestlé Fitness cappuccino ízű gabonapehely-szelet fehér csokoládé darabokkal 23,5 g",False,only_in_file2
5900259087126.0,,,Cheetos ketchup ízesítésű kukoricasnack 43 g,False,only_in_file2
5900259113870.0,,,"Lay's pikáns, paprikás ízű burgonyachips 60 g",False,only_in_file2
5900259114563.0,,,Cheetos földimogyorós kukoricasnack 85 g,False,only_in_file2
5900259128652.0,,,Lay's kemencében sütött sózott burgonyasnack 110 g,False,only_in_file2
5900259133274.0,,,Cheetos pizzás ízesítésű kukoricasnack 43 g,False,only_in_file2
5900300550258.0,,,Lipton Yellow Label ízesített fekete tea 100 filter 200 g,False,only_in_file2
5900353555705.0,,,"Zozole alma-, eper-, meggyízű keménycukorka pezsgőcukorral töltve 75 g",False,only_in_file2
5900353700211.0,,,Zozole szivárványszínű gyümölcsízű szupersavanyú gumicukor 75 g,False,only_in_file2
5900353704462.0,,,"Zozole narancs-, eper-, citromízű gumicukor hozzáadott vitaminokkal 75 g",False,only_in_file2
5900396025692.0,,,Loyd málnával ízesített filteres zöld tea 20 filter 30 g,False,only_in_file2
5900396031570.0,,,Loyd málna és citrom ízű filteres gyümölcstea 20 filter 40 g,False,only_in_file2
5900437009988.0,,,"Dr. Oetker Feliciana gyorsfagyasztott pizza sonkával, gombával és szalámival 335 g",False,only_in_file2
5900649063273.0,,,Mokate 3in1 Latte azonnal oldódó kávéspecialitás 24 x 15 g (360 g),False,only_in_file2
5900649083097.0,,,Mokate Classic Matcha Latte tej és zöldtea alapú instant italpor 6 x 14 g (84 g),False,only_in_file2
5900649083127.0,,,"Mokate Mango Matcha Latte tej és zöldtea alapú instant italpor, mangó ízesítéssel 6 x 14 g (84 g)",False,only_in_file2
5900649088849.0,,,Mokate Cappuccino karamellizált körte ízű instant kávéitalpor 110 g,False,only_in_file2
5900649088863.0,,,Mokate Cappuccino málna ízű instant kávéitalpor fűszerekkel 110 g,False,only_in_file2
5900649091795.0,,,"Mokate Ice Frappe sós karamell ízű instant kávéitalpor 12 x 12,5 g (150 g)",False,only_in_file2
5900700121690.0,,,Nogger pálcikás jégkrém Karamell 90 ml,False,only_in_file2
5900909000604.0,,,Ekland azonnal oldódó vegyesgyümölcs ízű tea üdítőitalpor vitaminokkal 300 g,False,only_in_file2
5900951311215.0,,,Mars karamellás földimogyorós krémes szelet tejcsokoládéba mártva 2 x 35 g,False,only_in_file2
5900972003472.0,,,FRoSTA gyorsfagyasztott serpenyős zöldségek ázsiai stílusban 400 g,False,only_in_file2
5900972003878.0,,,"FRoSTA gyorsfagyasztott tepsis zöldségek burgonya, cukkini, sárgarépa 400 g",False,only_in_file2
5900972004097.0,,,"FRoSTA gyorsfagyasztott tepsis zöldségek karfiol, bab, sárgarépa 400 g",False,only_in_file2
5900972004127.0,,,FRoSTA gyorsfagyasztott zöldségtál quinoával és zöldségekkel 400 g,False,only_in_file2
5900972004240.0,,,FRoSTA gyorsfagyasztott zöldségtál borsótésztával és zöldségekkel 400 g,False,only_in_file2
5900972011323.0,,,FRoSTA gyorsfagyasztott ázsiai csirkés wok étel 450 g,False,only_in_file2
5901086071029.0,,,Teekanne World of Fruits Let it Snow habcsók és málna ízesítésű gyümölcstea keverék 20 filter 45 g,False,only_in_file2
5901135036221.0,,,Ízmester Bio szárított babérlevél 6 g,False,only_in_file2
5901414205256.0,,,Leibniz Zoo állatfigurás vajas keksz 100 g,False,only_in_file2
5901489082608.0,,,King Oscar indiai ízesítésű tonhalas készétel 220 g,False,only_in_file2
5901489082615.0,,,King Oscar olaszos ízesítésű tonhalas készétel tésztával 220 g,False,only_in_file2
5901871002337.0,,,Ízmester marinált gyöngyhagyma savanyúság 290 g,False,only_in_file2
5901871002733.0,,,Ízmester klasszikus fokhagyma savanyúság 190 g,False,only_in_file2
5901871002863.0,,,Ízmester klasszikus bébiuborka savanyúság 300 g,False,only_in_file2
5901871003716.0,,,Ízmester fokhagyma savanyúság chilivel 190 g,False,only_in_file2
5901871004140.0,,,Ízmester szárított paradicsom zöldfűszeres olajban 280 g,False,only_in_file2
5901871004553.0,,,Ízmester bébiuborka savanyúság fokhagymával 300 g,False,only_in_file2
5901882018921.0,,,Vifon csípős chili ízesítésű rákszirom 100 g,False,only_in_file2
5901882314139.0,,,Vifon Vietnamese Lady matcha zöld tea por 50 g,False,only_in_file2
5902379114690.0,,,"Bergen kakaós keksz tejes krémmel töltve, keksz darabos tejes bevonattal 128 g",False,only_in_file2
5902379384666.0,,,Bergen sós karamellel töltött tejcsokoládé darabos keksz 130 g,False,only_in_file2
5902379921632.0,,,Bergen brownie ízű töltelékkel töltött csokoládés keksz 130 g,False,only_in_file2
5902533423897.0,,,Augusto Gulliver Supreme mangós és vaníliaízű jégkrém marakujaízű mangószósszal 100 ml,False,only_in_file2
5902609000557.0,,,Lestello puffasztott barna rizstallér 135 g,False,only_in_file2
5902609001035.0,,,Lestello hajdina tallér 135 g,False,only_in_file2
5902891280644.0,,,Mokate Carmen instant kávé és tea krémpor 200 g,False,only_in_file2
5903548002817.0,,,Good Calories magas fehérjetartalmú földimogyoró és datolyaszelet vaníliával 45 g,False,only_in_file2
5906207512245.0,,,Président natúr camembert sajt 90 g,False,only_in_file2
5907222657041.0,,,vEGGs vegán tojáspótló 102 g,False,only_in_file2
5907471420106.0,,,Dr Gerard Choco Bears tejszínkrémes keksz kakaóbevonattal 116 g,False,only_in_file2
5907573338095.0,,,Vegeta Grill Classic fűszerkeverék 20 g,False,only_in_file2
5907707050657.0,,,Dr. Oetker prémium ét tortabevonó 100 g,False,only_in_file2
5907707058479.0,,,Dr. Oetker rózsaszín dekor gyöngy 30 g,False,only_in_file2
5941192110359.0,,,Président Cream Cheese natúr sajtkrém ízű szendvicskrém 180 g,False,only_in_file2
5941192112063.0,,,President kenhető krém friss sajttal és tejszínnel 180 g,False,only_in_file2
5941209025270.0,,,"Danette tiramisuízű réteges tejdesszert, kávé- és csokoládé ízű rétegekkel 4 x 90 g (360 g)",False,only_in_file2
5941311014797.0,,,Viva Banana Rolls banános ízű krémmel töltött extrudált gabonarudacska 100 g,False,only_in_file2
5941445675635.0,,,Chio sültcsirke ízű burgonyachips 60 g,False,only_in_file2
5941445676373.0,,,Chio barbecue ízű burgonyachips 60 g,False,only_in_file2
5941901300248.0,,,Schulstad Gourmet Bistro Brioche hamburgerzsemle 324 g,False,only_in_file2
5949024605868.0,,,"Evian természetes szénsavmentes ásványvíz 1,5 l",False,only_in_file2
5949024605899.0,,,Evian természetes szénsavmentes ásványvíz 33 cl,False,only_in_file2
5990031646061.0,,,Danone Activia élőflórás sárgabarackos joghurt 125 g,False,only_in_file2
5990031646818.0,,,Danone Oikos élőflórás őszibarackos krémjoghurt 125 g,False,only_in_file2
5990031646849.0,,,Danone Actimel Kids zsírszegény őszibarackízű joghurtalapú ital kalciummal 8 x 100 g (800 g),False,only_in_file2
5990031646979.0,,,Danone Actimel+ eper- és gránátalmaízű zsírszegény joghurtalapú ital 8 x 100 g (800 g),False,only_in_file2
5990031646993.0,,,Danone Actimel+ őszibarack- és maracujaízű zsírszegény joghurtalapú ital 4 x 100 g (400 g),False,only_in_file2
5990031647006.0,,,Danone Actimel+ áfonya- és feketeszeder ízű joghurtalapú ital 8 x 100 g (800 g),False,only_in_file2
59920137.0,,,MEGGLE MINIVAJ 82% 20G,False,only_in_file2
59920991.0,,,Akácméz 250 g,False,only_in_file2
59921004.0,,,Vegyes virágméz 250 g,False,only_in_file2
5993330000251.0,,,Coca-Cola Zero Cherry colaízű energiamentes szénsavas üdítőital cseresznye ízesítéssel  330 ml,False,only_in_file2
5993928550045.0,,,Fokhagyma 200g,False,only_in_file2
59946755.0,,,"Zwack Unicum gyógynövénylikőr 40% 0,04 l",False,only_in_file2
59946762.0,,,"Zwack Unicum Szilva gyógynövénylikőr 34,5% 0,04 l",False,only_in_file2
59946847.0,,,"Zwack Unicum Barista gyógynövénylikőr 34,5% 0,04 l",False,only_in_file2
5995099437194.0,,,"Zwack Unicum Szilva gyógynövénylikőr 34,5% 1 l",False,only_in_file2
5995099439761.0,,,"Zwack Unicum Barista gyógynövénylikőr arabica kávéval 34,5% 1 l",False,only_in_file2
5995099444154.0,,,"Kalumba Madagascar Mango gin 37,5% 0,7 l",False,only_in_file2
5995099444253.0,,,"Zwack Kosher szilvapálinka 40% 0,5 l",False,only_in_file2
5995099444277.0,,,"Lánchíd De Luxe brandy papír díszdobozban 40% 0,7 l",False,only_in_file2
5995099447605.0,,,"St. Hubertus Vérnarancs gyógynövénylikőr 32% 0,7 l",False,only_in_file2
5995099737058.0,,,Johnnie Walker Red Label skót whisky 40% 1 l,False,only_in_file2
5995099737096.0,,,"Tanqueray Blackcurrant Royale desztillált gin 41,3% 0,7 l",False,only_in_file2
5995099737164.0,,,"Captain Morgan Tiki mangó és ananász ízű szeszesital 25% 0,7 l",False,only_in_file2
5995099737294.0,,,"The Singleton of Dufftown 12 éves whisky papír díszdobozban 40% 0,7 l",False,only_in_file2
5995099737300.0,,,"Talisker Single Malt Scotch whisky 45,8% 0,7 l",False,only_in_file2
5995099737324.0,,,"Zacapa Solera 40% 0,7 l",False,only_in_file2
5995099737577.0,,,"Evian természetes szénsavmentes ásványvíz 0,75 l",False,only_in_file2
5995099737805.0,,,"Tanqueray alkoholmentes ital természetes aromákkal, édesítőszerekkel 0,0% 0,7 l",False,only_in_file2
5995099739014.0,,,"Don Papa Baroko szeszesital 40% 0,7 l",False,only_in_file2
5995535040070.0,,,Tesco natúr szeletelt csiperkegomba 630 g,False,only_in_file2
5995662953601.0,,,Orsi finomság libamájjal 100 g,False,only_in_file2
5995662959078.0,,,Orsi Vega salsa krém 100 g,False,only_in_file2
5995662959085.0,,,Orsi Vega spárga krém 100 g,False,only_in_file2
5995663947425.0,,,Master Good bécsi virsli csirkehúsból 2 x 180 g (360 g),False,only_in_file2
5995663948279.0,,,Master Good Füstlizer füst ízesítésű párizsi 400 g,False,only_in_file2
5995663949429.0,,,Master Good Füstlizer párizsi 90 g,False,only_in_file2
5995663968338.0,,,Falni Jó! füst ízesítésű hot-dog 350 g,False,only_in_file2
5995663969137.0,,,"Master Good Füstli BBQ főtt,  füstölt, paradicsomos fűszerezésű virsli csirkehúsból 350 g",False,only_in_file2
5995663972069.0,,,"Master Good szeletelt, sültízű csirkemell sonka 80 g",False,only_in_file2
5995663972489.0,,,Master Good Life füstölt virsli csirkemellhússal 2 x 140 g (280 g),False,only_in_file2
5995663973363.0,,,Master Good Royal sárvári csípős kolbász 230 g,False,only_in_file2
5995663973387.0,,,Master Good Royal sárvári sajtos kolbász 230 g,False,only_in_file2
5995663974117.0,,,"Master Good Füstli Italiano parmezán sajtos, füst ízesítésű virsli csirkehúsból 350 g",False,only_in_file2
5995663974131.0,,,"Master Good Füstli Italiano parmezán sajtos, füst ízesítésű virsli csirkehúsból 140 g",False,only_in_file2
5995757003891.0,,,"Jack Daniel's Tennessee whiskey 40% 0,5 l",False,only_in_file2
5995757003907.0,,,"Jack Daniel's Tennessee whiskey 40% 0,2 l",False,only_in_file2
5995757004201.0,,,"Martini Asti illatos minőségi édes pezsgő 7,5% 375 ml",False,only_in_file2
5995757004300.0,,,Bacardi Reserva Ocho 8 éves rum 40% 700 ml,False,only_in_file2
5995757004355.0,,,Bombay Sapphire London Dry gin 40% 1 l,False,only_in_file2
5995757004485.0,,,"Martini Brut száraz fehér pezsgő 11,5% 750 ml",False,only_in_file2
5995757004492.0,,,"Martini Prosecco illatos minőségi extra száraz pezsgő 11,5% 750 ml",False,only_in_file2
5995757004508.0,,,"Martini Prosecco Rosé illatos minőségi extra száraz pezsgő 11,5% 750 ml",False,only_in_file2
5995757004959.0,,,"Bacardi Carta Negra rum 37,5% 700 ml",False,only_in_file2
5995863015276.0,,,Kotányi fokhagymasó fűszersó 35 g,False,only_in_file2
5995863018857.0,,,Kotányi szárított paradicsomos-olívás fűszerkeverék 20 g,False,only_in_file2
5995863018864.0,,,Kotányi szárított paradicsomos-fokhagymás fűszerkeverék 20 g,False,only_in_file2
5995863018871.0,,,Kotányi szárított paradicsomos-chilis fűszerkeverék 20 g,False,only_in_file2
5995863019014.0,,,Kotányi bio morzsolt bazsalikom 7 g,False,only_in_file2
5995863019045.0,,,Kotányi bio szeletelt petrezselyem 7 g,False,only_in_file2
5995863019069.0,,,Kotányi bio őrölt fahéj 18 g,False,only_in_file2
5995863019090.0,,,Kotányi BIO szeletelt metélőhagyma 4 g,False,only_in_file2
5995863019304.0,,,Kotányi omlett és rántotta fűszerkeverék 20 g,False,only_in_file2
5995863019458.0,,,Kotányi édesburgonya fűszersó 20 g,False,only_in_file2
5995863030637.0,,,Horváth Rozi tört fahéj 15 g,False,only_in_file2
5995863030859.0,,,Horváth Rozi bakonyi szelet fűszerkeverék 30 g,False,only_in_file2
5995863030880.0,,,Horváth Rozi mustáros gyorspác fűszerkeverék 30 g,False,only_in_file2
5995863030989.0,,,Horváth Rozi őrölt szerecsendió 13 g,False,only_in_file2
5995863030996.0,,,Horváth Rozi morzsolt bazsalikom 5 g,False,only_in_file2
5995863031092.0,,,Horváth Rozi egész szegfűbors 10 g,False,only_in_file2
5995863031849.0,,,Horváth Rozi egész koriander 20 g,False,only_in_file2
5995863032105.0,,,Horváth Rozi szárított őrölt fahéj 16 g,False,only_in_file2
5995863032112.0,,,Horváth Rozi szárított egész feketebors 16 g,False,only_in_file2
5995863035366.0,,,Kotányi Secrets of Italy fokhagymás-chilis pesto fűszerkeverék 20 g,False,only_in_file2
5995863035403.0,,,Kotányi Secrets of China Shanghai wok fűszerkeverék 20 g,False,only_in_file2
5995863041084.0,,,Kotányi Malom karamellás-vaníliás cukorkeverék aromával 53 g,False,only_in_file2
5995863041183.0,,,Kotányi Malom provence-i fűszersó tengeri sóval 33 g,False,only_in_file2
5995863041558.0,,,Kotányi Malom Scotch Bonnet chili 20 g,False,only_in_file2
5995863041756.0,,,Kotányi Malom bors & tengeri só 65 g,False,only_in_file2
5995863043736.0,,,Kotányi Malom füstölt só tengeri sóval 95 g,False,only_in_file2
5995863043798.0,,,Kotányi Malom Salted Caramel jégcukor karamell sóval 65 g,False,only_in_file2
5995863043996.0,,,Kotányi Malom tengeri só chilivel és fokhagymával 72 g,False,only_in_file2
5995863044061.0,,,Kotányi ötbors-keverék füstölt borssal fűszerkeverék 42 g,False,only_in_file2
5995863209323.0,,,Kotányi édes őrölt paprika 160 g,False,only_in_file2
5995863243785.0,,,Kotányi Malom Cinnamon Dream fahéjas drazsírozott cukorféleség 70 g,False,only_in_file2
5995863332182.0,,,"Horváth Rozi őrölt, szárított kurkuma 15 g",False,only_in_file2
5995863351039.0,,,Horváth Rozi zselatin 15 g,False,only_in_file2
5995885135914.0,,,Gallio pulyka darált hús 500 g,False,only_in_file2
5995943100618.0,,,Kecskeméti maracujás körte őszibarackkal bébidesszert 5 hónapos kortól 190 g,False,only_in_file2
5995943103213.0,,,Kecskeméti zöldséges rizottó csirkehússal bébiétel 5 hónapos kortól 190 g,False,only_in_file2
5995943104319.0,,,Kecskeméti bolognai spagetti bébiétel 8 hónapos kortól 220 g,False,only_in_file2
5995943104616.0,,,Kecskeméti alma-őszibarack bébidesszert 4 hónapos kortól 190 g,False,only_in_file2
5995943108263.0,,,Kecskeméti Jó éjt tejbegríz vaníliás bébidesszert 6 hónapos kortól 190 g,False,only_in_file2
5995943108362.0,,,Kecskeméti Jó éjt tejbegríz banános-kakaós bébidesszert 6 hónapos kortól 190 g,False,only_in_file2
5995943128919.0,,,Kecskeméti sütőtökpüré főzelék a babának 4 hónapos kortól 190 g,False,only_in_file2
5995943130318.0,,,Kecskeméti vegyes zöldség csirkehússal bébiétel 5 hónapos kortól 190 g,False,only_in_file2
5995943130516.0,,,Kecskeméti almaszósz csirkehússal bébiétel 5 hónapos kortól 190 g,False,only_in_file2
5995943134118.0,,,Kecskeméti sütőtök-alma bébidesszert 4 hónapos kortól 190 g,False,only_in_file2
5995943165310.0,,,"Kecskeméti szőlő bébiital 4 hónapos kortól 0,2 l",False,only_in_file2
5995943169325.0,,,Kecskeméti vilmoskörte bébidesszert 4 hónapos kortól 190 g,False,only_in_file2
5995943173018.0,,,Kecskeméti brokkoli pulykahússal bébiétel 5 hónapos kortól 190 g,False,only_in_file2
5995943174312.0,,,Kecskeméti burgonyafőzelék pulykahússal bébiétel 5 hónapos kortól 190 g,False,only_in_file2
5995943175722.0,,,Kecskeméti sütőtök burgonyával és marhahússal bébiétel 8 hónapos kortól 220 g,False,only_in_file2
5995943202121.0,,,Kecskeméti gyümölcsök müzlivel bébidesszert 6 hónapos kortól 190 g,False,only_in_file2
5995943474511.0,,,HiPP Gyümölcs Gabonával bio körte-alma tönkölybúzával bébidesszert  4 hónapos kortól 190 g,False,only_in_file2
5995943480338.0,,,HiPP Gyümölcs Gabonával BIO banános alma teljes kiőrlésű gabonával bébidesszert 6 hónap 190 g,False,only_in_file2
5995943531634.0,,,HiPP Gyümölcs Duett BIO joghurt mangóval és banánnal bébidesszert 7 hónapos kortól 160 g,False,only_in_file2
5996227023098.0,,,Wiesbauer bécsi sült sonka 80 g,False,only_in_file2
5996227482109.0,,,Wiesbauer túra felvágott 80 g,False,only_in_file2
5996253001114.0,,,Chio Exxtra Intense jalapeño chili és sajt ízű burgonyachips 55 g,False,only_in_file2
5996253001121.0,,,Chio Intense chilli és lime ízű burgonyachips 55 g,False,only_in_file2
5996253001145.0,,,Chio Intense csípős paradicsom ízű burgonyachips 55 g,False,only_in_file2
5996253001152.0,,,Chio Intense csípős fűszeres csirkehús ízű burgonyachips 55 g,False,only_in_file2
5996253001640.0,,,Chio Stickletti burgonyás pálcika 160 g,False,only_in_file2
5996253001657.0,,,Chio Stickletti sajtos pálcika 160 g,False,only_in_file2
5996358010585.0,,,Delikát ételízesítő 1 kg,False,only_in_file2
5996358014224.0,,,Knorr erőleves-kocka 6 db 60 g,False,only_in_file2
5996358014255.0,,,Knorr csirkehúsleves-kocka 12 x 10 g (120 g),False,only_in_file2
5996358014279.0,,,Knorr halászlékocka 6 x 10 g (60 g),False,only_in_file2
5996358018901.0,,,Knorr zöldségleveskocka 12 x 10 g (120 g),False,only_in_file2
5996358019533.0,,,Knorr petrezselymes tyúkhúsleveskocka 12 x 10 g (120 g),False,only_in_file2
5996379000756.0,,,Haribo Goldbären Sour gyümölcsízű gumicukorka 80 g,False,only_in_file2
5996429008992.0,,,"Vylyan Villányi Montenuovo Cuvée prémium száraz vörösbor 14,5% 750 ml",False,only_in_file2
5996558546730.0,,,"Exotic Mojito koktél alacsony alkoholtartalmú ital 7% 0,7 l",False,only_in_file2
5996558547737.0,,,"Exotic Cosmopolitan koktél alacsony alkoholtartalmú ital 7% 0,7 l",False,only_in_file2
5996558548734.0,,,"Exotic Sex On The Beach koktél alacsony alkoholtartalmú ital 7% 0,7 l",False,only_in_file2
5996638004426.0,,,Master Good Master King gyorsfagyasztott csirkefánk cheddar sajtos és selyemsonka darabokkal 500 g,False,only_in_file2
5997003584161.0,,,Vénusz Omega 60% zsírtartalmú margarin 450 g,False,only_in_file2
5997003584390.0,,,Floriol Active finomított repceétolaj 1 l,False,only_in_file2
5997003584420.0,,,Vénusz Plusz repceétolaj citromos és bazsalikomos fűszerezéssel 250 ml,False,only_in_file2
5997003584468.0,,,Vénusz Plusz zöldségkrém grillezett cukkinivel és curryvel 180 g,False,only_in_file2
5997003584475.0,,,"Vénusz Plusz zöldségkrém csicseriborsóval, borssal és fekete köménnyel 180 g",False,only_in_file2
5997005313691.0,,,Citromfű  HERBÁRIA 50g,False,only_in_file2
5997005329852.0,,,Herbária Bánó-féle fokhagyma - galagonya - fagyöngy lágy kapszula 100 db,False,only_in_file2
5997005332371.0,,,Herbária kurkuma étrend-kiegészítő tabletta gyömbérrel 120 tabletta 39 g,False,only_in_file2
5997005332821.0,,,"Herbária Halolaj + E vitamin omega-3 zsírsavat tartalmazó étrend-kiegészítő készítmény 60 db 83,04 g",False,only_in_file2
5997005344763.0,,,Herbária gyümölcstea variációk valódi gyümölccsel 20 filter 40 g,False,only_in_file2
5997010301874.0,,,Univer körte-őszibarack pulykahússal bébiétel 6 hónapos kortól 163 g,False,only_in_file2
5997010302314.0,,,Univer pizzakrém 300 g,False,only_in_file2
5997010305841.0,,,"Univer bio zöldséges, vadas marhahús rizzsel bébiétel, 10 hónapos kortól 220 g",False,only_in_file2
5997010307012.0,,,Univer ketchup 1 kg,False,only_in_file2
5997010311309.0,,,Univer bio banán-mangó bébidesszert 4 hónapos kortól 163 g,False,only_in_file2
5997010313532.0,,,Univer Disney Baby bio zöldséges lasagne bébiétel 8 hónapos kortól 163 g,False,only_in_file2
5997061130126.0,,,Szarvasi Grill natúr serpenyős grillsajt 200 g,False,only_in_file2
5997061130225.0,,,Szarvasi Grill chili paprikás serpenyős grillsajt 200 g,False,only_in_file2
5997061130515.0,,,Szarvasi Grill medvehagymás serpenyős grillsajt 200 g,False,only_in_file2
5997132505037.0,,,Gyermelyi búzarétesliszt BFF 55 1 kg,False,only_in_file2
5997132569848.0,,,Gyermelyi fusilli teljes kiőrlésű durum száraztészta 500 g,False,only_in_file2
5997132569855.0,,,Gyermelyi Spaghetti teljes kiőrlésű durum száraztészta 500 g,False,only_in_file2
5997156700128.0,,,Ziegler Arany Makk kakaós krémmel töltött ostya 200 g,False,only_in_file2
5997156700159.0,,,Ziegler Havasi Gyopár vanília ízű krémmel töltött kakaós ízű ostya 150 g,False,only_in_file2
5997156705024.0,,,Ziegler kakaós ostya 150 g,False,only_in_file2
5997176765916.0,,,Tutti Sweety császármorzsa alappor 200 g,False,only_in_file2
5997176765923.0,,,Tutti Sweety amerikai palacsinta alappor 210 g,False,only_in_file2
5997176765961.0,,,Tutti Sweety csokoládés muffin és brownie alappor 275 g,False,only_in_file2
5997176766715.0,,,Tutti Iced Coffee instant jegeskávé italpor 10 x 12 g (120 g),False,only_in_file2
5997207710410.0,,,"Béres Omega-3 1000 mg halolaj lágyzselatin kapszula 100 x 1,35 g (135 g)",False,only_in_file2
5997207710588.0,,,"Vitamintár C-vitamin 1000 mg elnyújtott kioldódású tabletta csipkebogyó kivonattal 90 x 1,56 g",False,only_in_file2
5997207710601.0,,,"Béres Ginkgo biloba 120 mg Forte étrend-kiegészítő kapszula 60 db 29,7 g",False,only_in_file2
5997207711028.0,,,"Béres Actival Max filmtabletta komplex étrend-kiegészítő multivitamin 30 x 1,66 g (49,8 g)",False,only_in_file2
5997207711301.0,,,Béres Actival Kid rágótabletta komplex étrend-kiegészítő multivitamin 80 x 1 g (80 g),False,only_in_file2
5997207711554.0,,,"Béres Kalcium filmtabletta, 500 mg kalciumot tartalmazó étrend-kiegészítő készítmény 10 x 14,05 g",False,only_in_file2
5997207713039.0,,,Béres C MAX 1500 mg RETARD filmtabletta csipkebogyó kivonattal + 3000 NE D₃-vitamin 90 db 179 g,False,only_in_file2
5997207715606.0,,,"Béres C-1000 filmtabletta, 1000 mg C-vitamint tartalmazó étrend-kiegészítő 10 x 1,55 g (15,5 g)",False,only_in_file2
5997207715736.0,,,"Béres tőzegáfonya filmtabletta 60 db 46,5 g",False,only_in_file2
5997207715927.0,,,Béres Magnézium B-Komplex Direkt szájban oldódó étrend-kiegészítő granulátum 20 db 50 g,False,only_in_file2
5997207715958.0,,,"Béres VitaKid Kalcium+D3-vitamin cukormentes gumitabletta étrend-kiegészítő 30 x 3,18 g (95,4 g)",False,only_in_file2
5997207715965.0,,,Béres VitaKid Vas cukormentes gumitabletta étrend-kiegészítő 30 x 3 g (90 g),False,only_in_file2
5997207716108.0,,,Béres Actival Kid Gumivitamin cukormentes gumitabletta étrend-kiegészítő multivitam 50 x 3 g (150 g),False,only_in_file2
5997207716290.0,,,"Béres Actival 50+ filmtabletta komplex étrend-kiegészítő multivitamin 30 x 1,425 g (42,8 g)",False,only_in_file2
5997207716467.0,,,"Béres Vita-D₃ 4000 NE étrend-kiegészítő lágyzselatin kapszula 60 x 0,139 g",False,only_in_file2
5997264103538.0,,,"Lipton Ice Tea Zero energiamentes, citromízű szénsavmentes üdítőital zöldtea-kivonattal 500 ml",False,only_in_file2
5997264105785.0,,,Pepsi Zero colaízű energiamentes szénsavas üdítőital édesítőszerekkel citrom ízesítéssel 330 ml,False,only_in_file2
5997289702013.0,,,Maroni gyorsfagyasztott bio gesztenyepüré 200 g,False,only_in_file2
5997289703058.0,,,Maroni gyorsfagyasztott gesztenyepüré édesítőszerrel 200 g,False,only_in_file2
5997346300060.0,,,Soós Premio zab házi jellegű nyolctojásos száraztészta 200 g,False,only_in_file2
5997346300688.0,,,Soós Premio cérnametélt házi jellegű nyolctojásos száraztészta 200 g,False,only_in_file2
