product_name,barcode,unit_price,categories,image_urls
Marlenka gluténmentes mézes golyó 235 g,8594071650896,3944.0,gabonapehely-71,https://imageproxy.wolt.com/assets/6679470e1cbcb86740957865
Marlenka gluténmentes mézes torta dióval 100 g,8594071653170,1435.0,gabonapehely-71,https://imageproxy.wolt.com/assets/68d688074b12d0f3005f38eb
Marlenka kakaós mézes torta 100 g,8594071653156,1404.0,whiskey-174,https://imageproxy.wolt.com/assets/68d688084b12d0f3005f38ec
Marlenka mézes golyó 10 db 235 g,8594071650292,3455.0,pezsgo-gyongyozo-bor-173,https://imageproxy.wolt.com/assets/689ba45d9bbcfa1dc39bd880
Marlenka mézes kakaós golyó 10 db 235 g,8594071650308,3455.0,pezsgo-gyongyozo-bor-173,https://imageproxy.wolt.com/assets/689ba45d9bbcfa1dc39bd881
Marlenka mézes kakaós torta 800 g,5999883074008,6904.0,pezsgo-gyongyozo-bor-173,https://imageproxy.wolt.com/assets/678e0e404b2b7137a212e434
Marlenka mézes torta dióval 100 g,8594071653132,1404.0,whiskey-174,https://imageproxy.wolt.com/assets/68d688064b12d0f3005f38ea
Maroni Fehérarany gyorsfagyasztott gesztenyepüré 200 g,5997289701993,1039.0,boralapu-italok-sherry-egyeb-szeszezett-bor-194,https://imageproxy.wolt.com/assets/689b823787a8f04a4a7d9252
Mars karamellás földimogyorós krémes szelet tejcsokoládéba mártva 3 x 45 g (135 g),5000159563345,1104.0,alkoholok-171,https://imageproxy.wolt.com/assets/689b70369bbcfa1dc39bad9a
Mars tejcsokoládé karamella belsővel és lágy töltelékkel 51 g,5900951311321,419.0,alkoholok-171,https://imageproxy.wolt.com/assets/68c2c112bd456827e99ab9ea;https://imageproxy.wolt.com/assets/68c2c112bd456827e99ab9eb
Masculan Gold Luxury Edition óvszer 10 db,4019042000905,2309.0,dobozos-uditoitalok-305,https://imageproxy.wolt.com/assets/689b6c71f18c6aaa8030895c
Masculan Pur leheletvékony óvszer 10 db,4019042000608,2309.0,dobozos-uditoitalok-305,https://imageproxy.wolt.com/assets/689b781e87a8f04a4a7d8478
Masculan Sensitive szuper vékony óvszer 10 db,4019042000011,1889.0,dobozos-uditoitalok-305,https://imageproxy.wolt.com/assets/689b781b87a8f04a4a7d846c
Masculan Velvet intim síkósító 50 ml,4019042050108,2309.0,dobozos-uditoitalok-305,https://imageproxy.wolt.com/assets/689b781e87a8f04a4a7d8473
Master Good friss tanyasi csirke bőségtál,5999550782458,4912.7,sertes-121,https://imageproxy.wolt.com/assets/692ae78f6980ec1e3ff653c6
Master Good friss tanyasi csirke zsigerelve belsőség nélkül,5999550782359,2991.6,sertes-121,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/ada46b08-9549-11f0-af44-eac9f580e2a3_169457004.jpg
"Medve Protein, fitt natúr kenhető, félzsíros ömlesztett sajt 8 x 17,5 g (140 g)",5997684505493,518.0,etrendkiegeszitok-87,https://wolt-menu-images-cdn.wolt.com/menu-images/66544565d6a91b4d1392d750/2cf3129a-cc33-11f0-bad8-b250af97dd51_118428000.jpg
Mendula Berry Delight gluténmentes aszalt vörösáfonyás-málnás granola kesudióval 300 g,5999887156083,1899.0,gabonapehely-71,https://imageproxy.wolt.com/assets/689b9d1f9bbcfa1dc39bd6b9;https://imageproxy.wolt.com/assets/689b9d209bbcfa1dc39bd6bd
